ipc_subclass,bi_count,bi_psb_count,bi_average_precision,bi_precision@100,bi_precision@200,bi_precision@500,q35_count,q35_psb_count,q35_average_precision,q35_precision@100,q35_precision@200,q35_precision@500,rf_count,rf_psb_count,rf_average_precision,rf_precision@100,rf_precision@200,rf_precision@500,xgb_count,xgb_psb_count,xgb_average_precision,xgb_precision@100,xgb_precision@200,xgb_precision@500,lr_count,lr_psb_count,lr_average_precision,lr_precision@100,lr_precision@200,lr_precision@500,beauty_early_count,beauty_early_psb_count,beauty_early_average_precision,beauty_early_precision@100,beauty_early_precision@200,beauty_early_precision@500
H04R,322,3,0.009316770186335404,0.0,0.005,0.009316770186335404,322,3,0.015028343802665848,0.01,0.015,0.009316770186335404,322,3,0.009468833373756973,0.0,0.01,0.009316770186335404,322,3,0.013348619659942714,0.01,0.01,0.009316770186335404,322,3,0.011161142914697417,0.0,0.01,0.009316770186335404,322,3,0.12419615610557452,0.02,0.01,0.009316770186335404
A01B,213,3,0.014084507042253521,0.02,0.015,0.014084507042253521,213,3,0.03450089126559715,0.03,0.015,0.014084507042253521,213,3,0.037270096197824114,0.01,0.01,0.014084507042253521,213,3,0.025015532624917534,0.01,0.015,0.014084507042253521,213,3,0.07806637806637806,0.03,0.015,0.014084507042253521,213,3,0.01633411580594679,0.01,0.015,0.014084507042253521
E04D,122,3,0.02459016393442623,0.01,0.02459016393442623,0.02459016393442623,122,3,0.1446078431372549,0.03,0.02459016393442623,0.02459016393442623,122,3,0.09182194616977225,0.03,0.02459016393442623,0.02459016393442623,122,3,0.19057724957555178,0.03,0.02459016393442623,0.02459016393442623,122,3,0.02917433443749233,0.03,0.02459016393442623,0.02459016393442623,122,3,0.35343481654957065,0.02,0.02459016393442623,0.02459016393442623
A23K,110,3,0.02727272727272727,0.03,0.02727272727272727,0.02727272727272727,110,3,0.23714759535655056,0.03,0.02727272727272727,0.02727272727272727,110,3,0.33333333333333337,0.03,0.02727272727272727,0.02727272727272727,110,3,0.07725330225330225,0.03,0.02727272727272727,0.02727272727272727,110,3,0.21762740183792814,0.03,0.02727272727272727,0.02727272727272727,110,3,0.027705627705627706,0.02,0.02727272727272727,0.02727272727272727
A23G,153,3,0.0196078431372549,0.03,0.0196078431372549,0.0196078431372549,153,3,0.047558922558922564,0.03,0.0196078431372549,0.0196078431372549,153,3,0.10119047619047619,0.03,0.0196078431372549,0.0196078431372549,153,3,0.07233560090702948,0.03,0.0196078431372549,0.0196078431372549,153,3,0.02952518911958796,0.02,0.0196078431372549,0.0196078431372549,153,3,0.028223410576351755,0.02,0.0196078431372549,0.0196078431372549
A23B,99,3,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,99,3,0.058219776380153736,0.030303030303030304,0.030303030303030304,0.030303030303030304,99,3,0.04125849691887428,0.030303030303030304,0.030303030303030304,0.030303030303030304,99,3,0.048110610610610616,0.030303030303030304,0.030303030303030304,0.030303030303030304,99,3,0.0514519056261343,0.030303030303030304,0.030303030303030304,0.030303030303030304,99,3,0.03607503607503608,0.030303030303030304,0.030303030303030304,0.030303030303030304
A01M,186,3,0.016129032258064516,0.01,0.016129032258064516,0.016129032258064516,186,3,0.016590251565621023,0.01,0.016129032258064516,0.016129032258064516,186,3,0.0833968253968254,0.02,0.016129032258064516,0.016129032258064516,186,3,0.03101437244916963,0.02,0.016129032258064516,0.016129032258064516,186,3,0.026764885331802032,0.01,0.016129032258064516,0.016129032258064516,186,3,0.01624590930341281,0.02,0.016129032258064516,0.016129032258064516
A01C,134,3,0.022388059701492536,0.02,0.022388059701492536,0.022388059701492536,134,3,0.022761782589060732,0.03,0.022388059701492536,0.022388059701492536,134,3,0.024289772727272726,0.01,0.022388059701492536,0.022388059701492536,134,3,0.01858642770609388,0.01,0.022388059701492536,0.022388059701492536,134,3,0.017267877050485745,0.01,0.022388059701492536,0.022388059701492536,134,3,0.022388059701492536,0.01,0.022388059701492536,0.022388059701492536
A01G,291,2,0.006872852233676976,0.01,0.01,0.006872852233676976,291,2,0.013162349754528527,0.01,0.01,0.006872852233676976,291,2,0.011244377811094452,0.0,0.01,0.006872852233676976,291,2,0.007866034719049795,0.0,0.01,0.006872852233676976,291,2,0.046296296296296294,0.01,0.005,0.006872852233676976,291,2,0.010193182873595245,0.01,0.01,0.006872852233676976
A23D,64,2,0.03125,0.03125,0.03125,0.03125,64,2,0.14166666666666666,0.03125,0.03125,0.03125,64,2,0.07173913043478261,0.03125,0.03125,0.03125,64,2,0.1285714285714286,0.03125,0.03125,0.03125,64,2,0.03125,0.03125,0.03125,0.03125,64,2,0.10267857142857142,0.03125,0.03125,0.03125
A21D,105,2,0.01904761904761905,0.01,0.01904761904761905,0.01904761904761905,105,2,0.0225,0.02,0.01904761904761905,0.01904761904761905,105,2,0.05401234567901234,0.02,0.01904761904761905,0.01904761904761905,105,2,0.037943696450428395,0.02,0.01904761904761905,0.01904761904761905,105,2,0.01838731443994602,0.01,0.01904761904761905,0.01904761904761905,105,2,0.026856763925729443,0.02,0.01904761904761905,0.01904761904761905
F01P,102,2,0.0196078431372549,0.02,0.0196078431372549,0.0196078431372549,102,2,0.1213235294117647,0.02,0.0196078431372549,0.0196078431372549,102,2,0.0459915611814346,0.02,0.0196078431372549,0.0196078431372549,102,2,0.5104166666666666,0.02,0.0196078431372549,0.0196078431372549,102,2,0.2857142857142857,0.02,0.0196078431372549,0.0196078431372549,102,2,0.0196078431372549,0.02,0.0196078431372549,0.0196078431372549
D06M,127,2,0.015748031496062992,0.02,0.015748031496062992,0.015748031496062992,127,2,0.5,0.02,0.015748031496062992,0.015748031496062992,127,2,0.5185185185185185,0.02,0.015748031496062992,0.015748031496062992,127,2,0.21428571428571427,0.02,0.015748031496062992,0.015748031496062992,127,2,0.05380200860832138,0.02,0.015748031496062992,0.015748031496062992,127,2,0.2222222222222222,0.02,0.015748031496062992,0.015748031496062992
E04C,224,2,0.008928571428571428,0.02,0.01,0.008928571428571428,224,2,0.006726729153199742,0.0,0.0,0.008928571428571428,224,2,0.006915266106442577,0.0,0.0,0.008928571428571428,224,2,0.006766947943418531,0.0,0.0,0.008928571428571428,224,2,0.5333333333333333,0.02,0.01,0.008928571428571428,224,2,0.010039860488290982,0.01,0.01,0.008928571428571428
D01H,218,2,0.009174311926605505,0.02,0.01,0.009174311926605505,218,2,0.019757988277557197,0.01,0.01,0.009174311926605505,218,2,0.015141242937853107,0.01,0.01,0.009174311926605505,218,2,0.016018306636155607,0.01,0.01,0.009174311926605505,218,2,0.015638864241348714,0.01,0.01,0.009174311926605505,218,2,0.0152894606630381,0.01,0.01,0.009174311926605505
D03D,218,2,0.009174311926605505,0.0,0.005,0.009174311926605505,218,2,0.013207845618475166,0.01,0.005,0.009174311926605505,218,2,0.011312217194570135,0.01,0.005,0.009174311926605505,218,2,0.02182853527364758,0.01,0.005,0.009174311926605505,218,2,0.5147058823529411,0.02,0.01,0.009174311926605505,218,2,0.012920489296636086,0.01,0.005,0.009174311926605505
E02B,209,2,0.009569377990430622,0.01,0.01,0.009569377990430622,209,2,0.011181909045477261,0.01,0.01,0.009569377990430622,209,2,0.024448419797257006,0.02,0.01,0.009569377990430622,209,2,0.018588896232650365,0.02,0.01,0.009569377990430622,209,2,0.025460793502030614,0.02,0.01,0.009569377990430622,209,2,0.014264880138547077,0.01,0.01,0.009569377990430622
E21C,94,2,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,94,2,0.07539682539682539,0.02127659574468085,0.02127659574468085,0.02127659574468085,94,2,0.2934782608695652,0.02127659574468085,0.02127659574468085,0.02127659574468085,94,2,0.2916666666666667,0.02127659574468085,0.02127659574468085,0.02127659574468085,94,2,0.04494949494949495,0.02127659574468085,0.02127659574468085,0.02127659574468085,94,2,0.021505376344086023,0.02127659574468085,0.02127659574468085,0.02127659574468085
C23F,145,2,0.013793103448275862,0.02,0.013793103448275862,0.013793103448275862,145,2,0.1431818181818182,0.02,0.013793103448275862,0.013793103448275862,145,2,0.01924119241192412,0.01,0.013793103448275862,0.013793103448275862,145,2,0.17391304347826086,0.01,0.013793103448275862,0.013793103448275862,145,2,0.02346002621231979,0.01,0.013793103448275862,0.013793103448275862,145,2,0.018897768897768896,0.02,0.013793103448275862,0.013793103448275862
E01B,105,2,0.01904761904761905,0.02,0.01904761904761905,0.01904761904761905,105,2,0.023863636363636365,0.02,0.01904761904761905,0.01904761904761905,105,2,0.024127906976744187,0.02,0.01904761904761905,0.01904761904761905,105,2,0.03194321206743567,0.02,0.01904761904761905,0.01904761904761905,105,2,0.058069381598793365,0.02,0.01904761904761905,0.01904761904761905,105,2,0.025240384615384616,0.02,0.01904761904761905,0.01904761904761905
E01D,66,2,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,66,2,0.04166666666666667,0.030303030303030304,0.030303030303030304,0.030303030303030304,66,2,0.10555555555555556,0.030303030303030304,0.030303030303030304,0.030303030303030304,66,2,0.07777777777777778,0.030303030303030304,0.030303030303030304,0.030303030303030304,66,2,0.19369369369369369,0.030303030303030304,0.030303030303030304,0.030303030303030304,66,2,0.26515151515151514,0.030303030303030304,0.030303030303030304,0.030303030303030304
B03B,56,2,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,56,2,0.08881578947368421,0.03571428571428571,0.03571428571428571,0.03571428571428571,56,2,0.02950622240064231,0.03571428571428571,0.03571428571428571,0.03571428571428571,56,2,0.03835227272727273,0.03571428571428571,0.03571428571428571,0.03571428571428571,56,2,0.08125,0.03571428571428571,0.03571428571428571,0.03571428571428571,56,2,0.11851851851851852,0.03571428571428571,0.03571428571428571,0.03571428571428571
F41B,149,2,0.013422818791946308,0.0,0.013422818791946308,0.013422818791946308,149,2,0.010795902285263987,0.0,0.013422818791946308,0.013422818791946308,149,2,0.015621244893054553,0.01,0.013422818791946308,0.013422818791946308,149,2,0.011428390528048626,0.0,0.013422818791946308,0.013422818791946308,149,2,0.07862281603288797,0.01,0.013422818791946308,0.013422818791946308,149,2,0.014425072644250726,0.01,0.013422818791946308,0.013422818791946308
B43L,62,2,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,62,2,0.1303030303030303,0.03225806451612903,0.03225806451612903,0.03225806451612903,62,2,0.04423076923076923,0.03225806451612903,0.03225806451612903,0.03225806451612903,62,2,0.035625000000000004,0.03225806451612903,0.03225806451612903,0.03225806451612903,62,2,0.09774436090225563,0.03225806451612903,0.03225806451612903,0.03225806451612903,62,2,0.06158357771260997,0.03225806451612903,0.03225806451612903,0.03225806451612903
F25J,128,2,0.015625,0.01,0.015625,0.015625,128,2,0.04397874852420307,0.01,0.015625,0.015625,128,2,0.014427457730079984,0.01,0.015625,0.015625,128,2,0.019897557131599686,0.02,0.015625,0.015625,128,2,0.029171766625866992,0.02,0.015625,0.015625,128,2,0.027222222222222224,0.02,0.015625,0.015625
G01P,171,2,0.011695906432748537,0.02,0.011695906432748537,0.011695906432748537,171,2,0.03965336134453781,0.01,0.011695906432748537,0.011695906432748537,171,2,0.044486215538847115,0.01,0.011695906432748537,0.011695906432748537,171,2,0.029739130434782608,0.01,0.011695906432748537,0.011695906432748537,171,2,0.019441498762813716,0.01,0.011695906432748537,0.011695906432748537,171,2,0.011976047904191617,0.01,0.011695906432748537,0.011695906432748537
B26F,88,2,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,88,2,0.02454080096356519,0.022727272727272728,0.022727272727272728,0.022727272727272728,88,2,0.053613053613053616,0.022727272727272728,0.022727272727272728,0.022727272727272728,88,2,0.02395833333333333,0.022727272727272728,0.022727272727272728,0.022727272727272728,88,2,0.021663577386468954,0.022727272727272728,0.022727272727272728,0.022727272727272728,88,2,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728
B29B,114,2,0.017543859649122806,0.02,0.017543859649122806,0.017543859649122806,114,2,0.03315789473684211,0.02,0.017543859649122806,0.017543859649122806,114,2,0.10980392156862745,0.01,0.017543859649122806,0.017543859649122806,114,2,0.07150900900900901,0.01,0.017543859649122806,0.017543859649122806,114,2,0.45,0.02,0.017543859649122806,0.017543859649122806,114,2,0.09191176470588236,0.02,0.017543859649122806,0.017543859649122806
G01K,185,2,0.010810810810810811,0.01,0.010810810810810811,0.010810810810810811,185,2,0.016124871001031993,0.01,0.010810810810810811,0.010810810810810811,185,2,0.06464646464646465,0.01,0.010810810810810811,0.010810810810810811,185,2,0.018222506393861894,0.01,0.010810810810810811,0.010810810810810811,185,2,0.024809741248097414,0.02,0.010810810810810811,0.010810810810810811,185,2,0.05389610389610389,0.02,0.010810810810810811,0.010810810810810811
F41D,60,2,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,60,2,0.08703703703703704,0.03333333333333333,0.03333333333333333,0.03333333333333333,60,2,0.1125,0.03333333333333333,0.03333333333333333,0.03333333333333333,60,2,0.05964912280701754,0.03333333333333333,0.03333333333333333,0.03333333333333333,60,2,0.08249158249158249,0.03333333333333333,0.03333333333333333,0.03333333333333333,60,2,0.09453781512605042,0.03333333333333333,0.03333333333333333,0.03333333333333333
B60H,127,2,0.015748031496062992,0.02,0.015748031496062992,0.015748031496062992,127,2,0.015727149377081535,0.01,0.015748031496062992,0.015748031496062992,127,2,0.02067932067932068,0.02,0.015748031496062992,0.015748031496062992,127,2,0.013771929824561404,0.01,0.015748031496062992,0.015748031496062992,127,2,0.030995475113122173,0.02,0.015748031496062992,0.015748031496062992,127,2,0.015748031496062992,0.02,0.015748031496062992,0.015748031496062992
B43K,86,2,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,86,2,0.02724137931034483,0.023255813953488372,0.023255813953488372,0.023255813953488372,86,2,0.03689064558629776,0.023255813953488372,0.023255813953488372,0.023255813953488372,86,2,0.035151515151515156,0.023255813953488372,0.023255813953488372,0.023255813953488372,86,2,0.04554079696394687,0.023255813953488372,0.023255813953488372,0.023255813953488372,86,2,0.03662790697674419,0.023255813953488372,0.023255813953488372,0.023255813953488372
B29D,175,2,0.011428571428571429,0.01,0.011428571428571429,0.011428571428571429,175,2,0.01552868658131816,0.01,0.011428571428571429,0.011428571428571429,175,2,0.015306716331044117,0.01,0.011428571428571429,0.011428571428571429,175,2,0.0173992673992674,0.02,0.011428571428571429,0.011428571428571429,175,2,0.013060330299966297,0.01,0.011428571428571429,0.011428571428571429,175,2,0.01860085964132207,0.02,0.011428571428571429,0.011428571428571429
B60Q,299,2,0.006688963210702341,0.01,0.01,0.006688963210702341,299,2,0.02007762352589939,0.01,0.005,0.006688963210702341,299,2,0.007920110192837466,0.0,0.005,0.006688963210702341,299,2,0.03708791208791209,0.02,0.01,0.006688963210702341,299,2,0.009686688913607713,0.0,0.01,0.006688963210702341,299,2,0.00508521642542261,0.0,0.0,0.006688963210702341
B61D,87,2,0.022988505747126436,0.022988505747126436,0.022988505747126436,0.022988505747126436,87,2,0.028294573643410852,0.022988505747126436,0.022988505747126436,0.022988505747126436,87,2,0.145,0.022988505747126436,0.022988505747126436,0.022988505747126436,87,2,0.030718954248366015,0.022988505747126436,0.022988505747126436,0.022988505747126436,87,2,0.05512820512820513,0.022988505747126436,0.022988505747126436,0.022988505747126436,87,2,0.042727272727272725,0.022988505747126436,0.022988505747126436,0.022988505747126436
F25C,75,2,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667,75,2,0.04904306220095694,0.02666666666666667,0.02666666666666667,0.02666666666666667,75,2,0.25757575757575757,0.02666666666666667,0.02666666666666667,0.02666666666666667,75,2,0.16666666666666669,0.02666666666666667,0.02666666666666667,0.02666666666666667,75,2,0.17142857142857143,0.02666666666666667,0.02666666666666667,0.02666666666666667,75,2,0.02702702702702703,0.02666666666666667,0.02666666666666667,0.02666666666666667
F24H,129,2,0.015503875968992248,0.02,0.015503875968992248,0.015503875968992248,129,2,0.021937185327259648,0.02,0.015503875968992248,0.015503875968992248,129,2,0.03807471264367816,0.02,0.015503875968992248,0.015503875968992248,129,2,0.03485576923076923,0.02,0.015503875968992248,0.015503875968992248,129,2,0.0926791277258567,0.01,0.015503875968992248,0.015503875968992248,129,2,0.015503875968992248,0.02,0.015503875968992248,0.015503875968992248
F23G,78,2,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,78,2,0.060833333333333336,0.02564102564102564,0.02564102564102564,0.02564102564102564,78,2,0.282258064516129,0.02564102564102564,0.02564102564102564,0.02564102564102564,78,2,0.06340579710144928,0.02564102564102564,0.02564102564102564,0.02564102564102564,78,2,0.06272727272727273,0.02564102564102564,0.02564102564102564,0.02564102564102564,78,2,0.17965367965367965,0.02564102564102564,0.02564102564102564,0.02564102564102564
F23J,75,2,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667,75,2,0.022592592592592595,0.02666666666666667,0.02666666666666667,0.02666666666666667,75,2,0.020476190476190478,0.02666666666666667,0.02666666666666667,0.02666666666666667,75,2,0.021666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667,75,2,0.524390243902439,0.02666666666666667,0.02666666666666667,0.02666666666666667,75,2,0.5714285714285714,0.02666666666666667,0.02666666666666667,0.02666666666666667
F23D,167,2,0.011976047904191617,0.02,0.011976047904191617,0.011976047904191617,167,2,0.07196969696969696,0.02,0.011976047904191617,0.011976047904191617,167,2,0.06925418569254185,0.02,0.011976047904191617,0.011976047904191617,167,2,0.1375,0.02,0.011976047904191617,0.011976047904191617,167,2,0.06111111111111111,0.02,0.011976047904191617,0.011976047904191617,167,2,0.04772727272727272,0.01,0.011976047904191617,0.011976047904191617
B66D,56,2,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,56,2,0.055303030303030305,0.03571428571428571,0.03571428571428571,0.03571428571428571,56,2,0.03689024390243903,0.03571428571428571,0.03571428571428571,0.03571428571428571,56,2,0.03365384615384615,0.03571428571428571,0.03571428571428571,0.03571428571428571,56,2,0.05185185185185185,0.03571428571428571,0.03571428571428571,0.03571428571428571,56,2,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
B65C,55,2,0.03636363636363636,0.03636363636363636,0.03636363636363636,0.03636363636363636,55,2,0.5188679245283019,0.03636363636363636,0.03636363636363636,0.03636363636363636,55,2,0.2763157894736842,0.03636363636363636,0.03636363636363636,0.03636363636363636,55,2,0.5222222222222223,0.03636363636363636,0.03636363636363636,0.03636363636363636,55,2,0.10507246376811594,0.03636363636363636,0.03636363636363636,0.03636363636363636,55,2,0.03636363636363636,0.03636363636363636,0.03636363636363636,0.03636363636363636
F17C,58,2,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,58,2,0.07279693486590039,0.034482758620689655,0.034482758620689655,0.034482758620689655,58,2,0.02988215488215488,0.034482758620689655,0.034482758620689655,0.034482758620689655,58,2,0.02811094452773613,0.034482758620689655,0.034482758620689655,0.034482758620689655,58,2,0.5476190476190477,0.034482758620689655,0.034482758620689655,0.034482758620689655,58,2,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655
F16G,171,2,0.011695906432748537,0.01,0.011695906432748537,0.011695906432748537,171,2,0.011763555787278415,0.0,0.011695906432748537,0.011695906432748537,171,2,0.023024594453165882,0.02,0.011695906432748537,0.011695906432748537,171,2,0.018653479090751345,0.01,0.011695906432748537,0.011695906432748537,171,2,0.012138092290764046,0.0,0.011695906432748537,0.011695906432748537,171,2,0.013200894392844857,0.02,0.011695906432748537,0.011695906432748537
F03B,50,2,0.04,0.04,0.04,0.04,50,2,0.03714470284237726,0.04,0.04,0.04,50,2,0.06944444444444445,0.04,0.04,0.04,50,2,0.0521680216802168,0.04,0.04,0.04,50,2,0.27,0.04,0.04,0.04,50,2,0.04,0.04,0.04,0.04
F02F,88,2,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,88,2,0.04706533776301218,0.022727272727272728,0.022727272727272728,0.022727272727272728,88,2,0.14423076923076922,0.022727272727272728,0.022727272727272728,0.022727272727272728,88,2,0.04439024390243902,0.022727272727272728,0.022727272727272728,0.022727272727272728,88,2,0.05266343825665859,0.022727272727272728,0.022727272727272728,0.022727272727272728,88,2,0.0946969696969697,0.022727272727272728,0.022727272727272728,0.022727272727272728
C06B,78,2,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,78,2,0.065625,0.02564102564102564,0.02564102564102564,0.02564102564102564,78,2,0.043402777777777776,0.02564102564102564,0.02564102564102564,0.02564102564102564,78,2,0.03701298701298701,0.02564102564102564,0.02564102564102564,0.02564102564102564,78,2,0.05637254901960784,0.02564102564102564,0.02564102564102564,0.02564102564102564,78,2,0.02631578947368421,0.02564102564102564,0.02564102564102564,0.02564102564102564
C12M,124,2,0.016129032258064516,0.02,0.016129032258064516,0.016129032258064516,124,2,0.03157644824311491,0.02,0.016129032258064516,0.016129032258064516,124,2,0.022518382352941176,0.02,0.016129032258064516,0.016129032258064516,124,2,0.022344322344322345,0.01,0.016129032258064516,0.016129032258064516,124,2,0.26785714285714285,0.02,0.016129032258064516,0.016129032258064516,124,2,0.07955865272938444,0.02,0.016129032258064516,0.016129032258064516
C10B,52,2,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,52,2,0.5357142857142857,0.038461538461538464,0.038461538461538464,0.038461538461538464,52,2,0.08496732026143791,0.038461538461538464,0.038461538461538464,0.038461538461538464,52,2,0.15555555555555556,0.038461538461538464,0.038461538461538464,0.038461538461538464,52,2,0.5263157894736842,0.038461538461538464,0.038461538461538464,0.038461538461538464,52,2,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464
B01L,57,2,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.03508771929824561,57,2,0.06904761904761905,0.03508771929824561,0.03508771929824561,0.03508771929824561,57,2,0.05064102564102564,0.03508771929824561,0.03508771929824561,0.03508771929824561,57,2,0.09545454545454546,0.03508771929824561,0.03508771929824561,0.03508771929824561,57,2,0.2763157894736842,0.03508771929824561,0.03508771929824561,0.03508771929824561,57,2,0.048793859649122806,0.03508771929824561,0.03508771929824561,0.03508771929824561
A47J,330,2,0.006060606060606061,0.01,0.005,0.006060606060606061,330,2,0.028344481605351173,0.01,0.005,0.006060606060606061,330,2,0.1054945054945055,0.01,0.01,0.006060606060606061,330,2,0.1038022813688213,0.01,0.005,0.006060606060606061,330,2,0.01876162345476425,0.01,0.005,0.006060606060606061,330,2,0.02127659574468085,0.02,0.01,0.006060606060606061
G21F,115,2,0.017391304347826087,0.02,0.017391304347826087,0.017391304347826087,115,2,0.03642590286425903,0.02,0.017391304347826087,0.017391304347826087,115,2,0.022501130710085936,0.02,0.017391304347826087,0.017391304347826087,115,2,0.018121778350515462,0.02,0.017391304347826087,0.017391304347826087,115,2,0.04224137931034483,0.02,0.017391304347826087,0.017391304347826087,115,2,0.017391304347826087,0.01,0.017391304347826087,0.017391304347826087
A47K,208,2,0.009615384615384616,0.02,0.01,0.009615384615384616,208,2,0.026279628993473032,0.02,0.01,0.009615384615384616,208,2,0.07944915254237288,0.02,0.01,0.009615384615384616,208,2,0.027445460942997886,0.02,0.01,0.009615384615384616,208,2,0.02803379416282642,0.02,0.01,0.009615384615384616,208,2,0.009708737864077669,0.0,0.01,0.009615384615384616
H01C,193,2,0.010362694300518135,0.02,0.010362694300518135,0.010362694300518135,193,2,0.008530405405405405,0.0,0.010362694300518135,0.010362694300518135,193,2,0.015575757575757576,0.01,0.010362694300518135,0.010362694300518135,193,2,0.012674825174825176,0.01,0.010362694300518135,0.010362694300518135,193,2,0.012224591329068942,0.0,0.010362694300518135,0.010362694300518135,193,2,0.010362694300518135,0.01,0.010362694300518135,0.010362694300518135
A45B,63,2,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.031746031746031744,63,2,0.19696969696969696,0.031746031746031744,0.031746031746031744,0.031746031746031744,63,2,0.10897435897435898,0.031746031746031744,0.031746031746031744,0.031746031746031744,63,2,0.047089947089947085,0.031746031746031744,0.031746031746031744,0.031746031746031744,63,2,0.12179487179487179,0.031746031746031744,0.031746031746031744,0.031746031746031744,63,2,0.13225806451612904,0.031746031746031744,0.031746031746031744,0.031746031746031744
H03H,155,2,0.012903225806451613,0.01,0.012903225806451613,0.012903225806451613,155,2,0.01642512077294686,0.02,0.012903225806451613,0.012903225806451613,155,2,0.014998314796090328,0.01,0.012903225806451613,0.012903225806451613,155,2,0.01148705096073517,0.0,0.012903225806451613,0.012903225806451613,155,2,0.0187435809654228,0.01,0.012903225806451613,0.012903225806451613,155,2,0.012903225806451613,0.0,0.012903225806451613,0.012903225806451613
H03D,113,2,0.017699115044247787,0.02,0.017699115044247787,0.017699115044247787,113,2,0.07230392156862744,0.01,0.017699115044247787,0.017699115044247787,113,2,0.03439153439153439,0.02,0.017699115044247787,0.017699115044247787,113,2,0.04816017316017316,0.02,0.017699115044247787,0.017699115044247787,113,2,0.04887218045112782,0.02,0.017699115044247787,0.017699115044247787,113,2,0.2692307692307692,0.02,0.017699115044247787,0.017699115044247787
H02B,129,2,0.015503875968992248,0.02,0.015503875968992248,0.015503875968992248,129,2,0.022617680826636052,0.02,0.015503875968992248,0.015503875968992248,129,2,0.029528985507246377,0.01,0.015503875968992248,0.015503875968992248,129,2,0.01368190620527069,0.0,0.015503875968992248,0.015503875968992248,129,2,0.20666666666666667,0.02,0.015503875968992248,0.015503875968992248,129,2,0.140625,0.02,0.015503875968992248,0.015503875968992248
H01T,66,2,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,66,2,0.14646464646464646,0.030303030303030304,0.030303030303030304,0.030303030303030304,66,2,0.05844155844155844,0.030303030303030304,0.030303030303030304,0.030303030303030304,66,2,0.04876615746180964,0.030303030303030304,0.030303030303030304,0.030303030303030304,66,2,0.10512820512820513,0.030303030303030304,0.030303030303030304,0.030303030303030304,66,2,0.03076923076923077,0.030303030303030304,0.030303030303030304,0.030303030303030304
H03B,177,2,0.011299435028248588,0.02,0.011299435028248588,0.011299435028248588,177,2,0.016511936339522547,0.01,0.011299435028248588,0.011299435028248588,177,2,0.012766474831806759,0.01,0.011299435028248588,0.011299435028248588,177,2,0.044790652385589096,0.01,0.011299435028248588,0.011299435028248588,177,2,0.01599337326366764,0.01,0.011299435028248588,0.011299435028248588,177,2,0.011596638655462184,0.01,0.011299435028248588,0.011299435028248588
H02G,234,2,0.008547008547008548,0.0,0.01,0.008547008547008548,234,2,0.04009009009009009,0.01,0.01,0.008547008547008548,234,2,0.010602618197554908,0.0,0.01,0.008547008547008548,234,2,0.014983164983164984,0.01,0.01,0.008547008547008548,234,2,0.016868279569892473,0.01,0.01,0.008547008547008548,234,2,0.03125,0.02,0.01,0.008547008547008548
A45C,147,2,0.013605442176870748,0.02,0.013605442176870748,0.013605442176870748,147,2,0.03149425287356322,0.02,0.013605442176870748,0.013605442176870748,147,2,0.5082644628099173,0.01,0.013605442176870748,0.013605442176870748,147,2,0.07990314769975787,0.01,0.013605442176870748,0.013605442176870748,147,2,0.10294117647058823,0.02,0.013605442176870748,0.013605442176870748,147,2,0.0129206481096801,0.01,0.013605442176870748,0.013605442176870748
G07D,59,2,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.03389830508474576,59,2,0.18253968253968253,0.03389830508474576,0.03389830508474576,0.03389830508474576,59,2,0.09845559845559845,0.03389830508474576,0.03389830508474576,0.03389830508474576,59,2,0.12439024390243902,0.03389830508474576,0.03389830508474576,0.03389830508474576,59,2,0.27380952380952384,0.03389830508474576,0.03389830508474576,0.03389830508474576,59,2,0.29545454545454547,0.03389830508474576,0.03389830508474576,0.03389830508474576
